index,area,length,thickness,slant,width,height
0,69.5,33.92766952966368,2.1149533782864767,0.06876856242793558,14.837672258592471,19.60182571336949
1,226.5625,45.316756826189696,5.060798073348479,-0.2049691580493945,19.366539323358946,21.733225869596573
2,39.3125,21.14949493661167,1.9360924212199542,0.291222606814183,3.662295975824073,19.570043233096122
3,64.3125,40.602290732122434,1.6859277549595535,0.016607333311655526,13.42545275213249,17.44024397592146
4,133.1875,40.4883297014435,3.4892113341629285,-0.11314108185151238,16.008311158494383,19.506611762651318
5,27.125,19.338834764831848,1.5048468693513193,0.3072453775315583,3.2260765896840877,17.670854028574585
6,162.75,39.04898987322333,4.199136916330305,-0.06446115811616736,17.90075324740251,20.32359533138504
7,27.3125,23.306349186104043,1.3544077226193314,-0.4493092447767749,9.378086414590424,16.053252770264375
8,250.0625,31.89213562373094,5.928232982641653,0.2567419323819888,19.692538972211707,20.79177667472688
9,127.0625,50.55203820042825,2.894444569129259,0.2923779141196973,15.045597852986324,18.897482569899896
10,217.25,56.24873734152915,4.23057331688422,0.12252696965546622,17.537610981628305,21.09519048624155
11,221.1875,62.398232278140796,4.303812710462696,-0.04666349895671695,17.678057115278214,20.735109884486693
12,165.1875,44.506096654409866,4.230530844750915,0.0755841183458477,13.812824046898465,20.73197773379838
13,117.8125,50.43071785686863,2.5249145695151873,0.04377001054186132,14.849107450064823,19.487804134301953
14,23.8125,18.260407640085656,1.3926519658764107,0.025695119014267204,3.3911458822325717,17.645068862778317
15,24.6875,30.42766952966368,0.9036336221206396,-0.2429464522884184,16.519126106721245,19.802340230062274
16,17.75,16.02817459305202,1.1342893349399228,-0.1459065497817085,13.297183848520179,18.631655526845428
17,42.125,32.57411613907041,1.403259331398988,-0.058051463590882015,14.8711415428319,18.568349874680568
18,58.875,47.84493141924172,1.4143726293342342,-0.5330074967864563,14.582741404356444,17.794430246436374
19,62.625,36.72792206135785,1.9681031220760767,-0.020076213708863158,11.924030423376953,18.341594655924386
20,111.0625,32.38477631085023,3.884863600488024,0.2759320417545597,11.965681082887867,18.739325974489336
21,24.0625,28.92766952966368,0.969666176747122,-0.20058688372181788,10.443154955676867,18.617429979941594
22,46.0,45.80939751330897,1.1497847397119014,-0.2163785606396334,14.482555343332331,18.36643552230901
23,46.25,37.79898987322333,1.3279589442142097,0.2386961874801725,12.11491902117484,19.272701433119074
24,89.4375,40.11700935788386,2.455328206555757,-0.31099758933517985,13.514254384871485,19.252196553016113
25,206.1875,42.24873734152915,4.787343457022723,0.24193611991706676,18.33108014911036,18.605316945237238
26,62.0,36.452795795510774,1.901192462243211,-0.2376640583521942,14.880593053017554,19.792311183137105
27,86.375,39.88477631085022,2.3946164899581146,-0.10395383896297906,14.218639477579773,18.461428652034808
28,40.6875,25.58147545195113,1.6944405224575827,0.18792668742913515,11.963374761665099,18.153408849546825
29,21.3125,16.449747468305837,1.4095390457769523,-0.1395859125363603,3.2478762570589392,18.196067767762255
30,47.1875,32.54898987322333,1.5161511117885356,-0.033805542153277635,11.070872342442104,18.3948643392534
31,25.125,19.760407640085656,1.4243716764092431,-0.1713917286194183,3.208299347466584,18.751476070450586
32,181.75,43.395183950935866,4.4520781796225455,-0.2402566710537277,13.276436770142489,21.55342617724773
33,96.375,43.79898987322331,2.2776840060974437,0.2379694227121604,17.383002472745382,15.012990634400726
34,35.625,21.599242404917497,1.6233112546426869,0.5341270450696611,8.846012125824679,18.147788686993124
35,212.25,50.55203820042826,4.286422591113263,0.1893240012647276,18.38855688031444,20.984126781406317
36,45.25,39.29898987322332,1.3278930919049128,-0.2714413334825659,16.101731941177224,18.52887437414406
37,110.1875,19.656854249492387,5.298404185486635,-0.07620062223127233,6.344646989218268,21.530659739088772
38,75.4375,44.23097038856278,1.861757052917817,0.03394723851565317,15.272560384475119,19.581267221269783
39,154.6875,20.260407640085656,6.6586391780282455,0.10037414799862146,8.485936265746476,22.242760807223608
40,14.8125,15.735281374238571,1.0556660128446995,0.033558470447105984,3.0189816781925813,18.68891533741214
41,134.0,34.57411613907041,4.026741475108786,-0.06018736205096738,14.217493495813784,20.552099015550308
42,187.0,39.3241161390704,5.195470720019778,-0.06975686646491053,14.775286733385837,21.179865492205796
43,60.375,35.23832970144351,1.8736859123514555,0.44086237580745935,17.846869011222662,16.3561517336857
44,151.8125,29.177669529663692,4.969133288569899,-0.12950970525837266,11.470212620334214,21.579181281039496
45,77.25,48.55939751330897,1.8001241498963352,0.13524155671516844,11.434361910467864,19.448364486583053
46,75.25,21.52081528017132,3.5379154672439026,-0.34777834113842315,5.281568403318844,19.456982113788012
47,11.25,14.606601717798213,0.9833976043590038,0.09637002015823737,13.352614938983358,19.514487199502028
48,50.8125,29.33147545195113,1.8516719918509237,-0.192199960570768,12.884924459755776,15.883962013902607
49,91.75,40.77081528017129,2.5379655564249304,-0.2919837407934846,15.351718175254009,18.189868028470343
50,25.8125,27.470562748477143,1.046365875289607,0.12553775517869434,9.918633286187942,18.41876061118931
51,277.9375,53.96625176280134,5.764580165348702,-0.32436213249739143,18.245946749838893,19.165760593783165
52,41.875,32.88477631085023,1.3492624524759171,0.09175854208886501,14.14148950980392,17.594230655309058
53,72.8125,51.18807716974933,1.5657458054905982,-0.238322550967924,14.240631485123114,20.07050147999584
54,138.875,62.105339059327356,2.4706666288181993,-0.3447468098977535,20.139476174064182,18.79594757251379
55,110.5625,46.21320343559643,2.5842270722840057,0.08975777256595656,11.953001738159143,19.41665072621549
56,109.875,39.22792206135785,2.925372484057268,-0.19238369299130986,16.860942013390726,18.842212255510756
57,40.375,19.424621202458752,2.002176713664876,0.23718749906421546,3.842677596326436,19.516751772652636
58,183.75,46.92031021678295,4.408245755097414,-0.0375007544284814,15.831678339544286,20.36091666017525
59,45.875,27.788582233137674,1.6552498158946545,0.4577284335316527,12.01105160909499,18.559038499535674
60,38.5625,30.013455967290593,1.3974390812425774,-0.44125923431741865,14.096745314005704,17.9244719685748
61,50.375,40.73097038856279,1.3196345386445372,0.4756214276821548,13.655916495906858,15.037738035639878
62,57.0625,35.856601717798206,1.7495762151179692,-0.1906650698482307,10.341993393992896,19.682063452507727
63,159.9375,38.316756826189696,4.227039409417689,0.2755894731169952,12.580766177508336,20.79475360719914
64,122.875,50.352290732122434,2.7575634998028744,0.20688557249440498,18.672029082989603,19.68850758902689
65,99.0,31.520815280171306,3.3460455072635926,-0.05581050549506302,9.650136381395763,19.59859793015588
66,171.375,54.3449314192417,3.450470180914076,0.028299093020736812,16.272950779770706,20.02196419535857
67,85.1875,41.12741699796951,2.256524831622132,0.2490893538930016,15.996269004777325,18.212054832833115
68,276.3125,25.563708498984763,9.553859352891745,-0.05527672369027477,14.232328561223106,22.58618676150507
69,26.625,30.867009357883862,0.9454803759607996,0.04890220229133799,19.097381327700536,14.803293826862536
70,87.25,38.766504294495526,2.4239188637217026,-0.16062885483821254,18.79762818739511,18.127015420815326
71,167.6875,52.602290732122434,3.3823157552395213,0.06467435749031092,17.529076280166205,19.32415103382003
72,110.25,54.81980515339463,2.251541838056533,0.07578239196468955,15.081408143827232,20.22822271324529
73,211.4375,27.59188309203679,6.001868870569915,0.3678265198442292,13.01762784743118,22.29089099576516
74,58.375,20.23528137423857,2.979844626809793,0.020781703720541025,4.5391768143987425,19.444341898751084
75,26.4375,22.874368670764586,1.313726525882657,0.056709863464758675,13.560194377196405,17.450256813901724
76,25.0,20.495689014324228,1.199205062674677,-0.0401277965346628,11.324179601156366,19.745743735031024
77,26.25,27.7383297014435,1.0961939624939363,-0.32064374992907424,15.995378128139794,14.21998170612051
78,24.5,21.68502884254441,1.2486466474994338,0.26098935455447625,8.029179081029646,18.4967805078828
79,151.5625,31.988329701443497,4.5169056637768445,0.2604447088979626,15.720522166756126,19.170969634035433
80,31.125,27.917261889578032,1.1765078346284756,-0.2999028002471116,9.928850155115367,17.970401010518092
81,42.8125,32.35965004500315,1.4895234240103068,-0.08451888925156466,11.116135898981746,18.0450358149909
82,47.1875,27.013455967290593,1.7104836611891172,0.29981020443958944,13.936465113526056,17.80208336735805
83,71.375,33.64213562373095,2.288959732277318,-0.2264310854153544,13.094774234521244,19.077293373491443
84,111.1875,58.12310601229372,2.152301151700201,0.06319134689007284,15.317201721141087,19.11236025388185
85,143.1875,36.3492424049175,4.038535759482539,-0.07452878885665004,15.707833046619346,18.735029697454838
86,100.8125,26.87436867076458,3.6520823384693584,0.09675983407835674,11.98638848249768,19.39063572842333
87,189.9375,42.395183950935866,4.5302031370442615,-0.30741749019441816,16.04442383567688,21.491740226424014
88,39.9375,39.33452377915607,1.1519727423209238,-0.2721133089997657,13.846153959690811,18.39949850826836
89,24.125,15.528174593052025,1.5361177020155456,0.3200189635520527,3.7211647551778735,17.28984900132344
90,187.8125,44.730970388562795,4.342013159179402,0.17648070542161673,14.667652643904313,21.28642455822722
91,88.1875,41.66295090390225,2.342110135498149,-0.008452256032435816,11.304439900937878,19.452631934349142
92,92.0625,42.49137802864843,2.373871580782976,0.4401128065422184,10.74751403661726,19.303126507264853
93,281.1875,25.874368670764586,9.046485511057126,0.03443260796342912,14.822459267821033,22.868568738935593
94,181.0625,19.338834764831844,8.023127269660874,-0.14669096304223095,9.320467769829623,22.700280772124408
