,area,length,thickness,slant,width,height
0,181.3125,59.673358543987895,3.239092850855681,-0.08844511515011458,21.145856256647733,20.681774824588018
1,181.3125,59.673358543987895,3.239092850855681,-0.08844511515011458,21.145856256647733,20.681774824588018
2,206.3125,59.6733585439879,3.6853280052284636,-0.08973895493268727,21.39621067564964,21.035842002780253
3,206.3125,59.6733585439879,3.6853280052284636,-0.08973895493268727,21.39621067564964,21.035842002780253
4,206.3125,59.6733585439879,3.6853280052284636,-0.08973895493268727,21.39621067564964,21.035842002780253
5,206.3125,59.6733585439879,3.6853280052284636,-0.08973895493268727,21.39621067564964,21.035842002780253
6,230.875,59.46625176280135,4.126437318405825,-0.09109978775144187,21.759203358288033,21.328026635224955
7,230.875,59.46625176280135,4.126437318405825,-0.09109978775144187,21.759203358288033,21.328026635224955
8,230.875,59.46625176280135,4.126437318405825,-0.09109978775144187,21.759203358288033,21.328026635224955
9,230.875,59.46625176280135,4.126437318405825,-0.09109978775144187,21.759203358288033,21.328026635224955
10,230.875,59.46625176280135,4.126437318405825,-0.09109978775144187,21.759203358288033,21.328026635224955
11,262.0,58.96625176280135,4.680119402309684,-0.09065963566526966,22.266765036436563,21.717075262724677
12,262.0,58.96625176280135,4.680119402309684,-0.09065963566526966,22.266765036436563,21.717075262724677
13,262.0,58.96625176280135,4.680119402309684,-0.09065963566526966,22.266765036436563,21.717075262724677
14,262.0,58.96625176280135,4.680119402309684,-0.09065963566526966,22.266765036436563,21.717075262724677
15,287.125,59.38046532517445,5.111675005209486,-0.09242141718679607,22.721027994022418,22.1751616313006
16,287.125,59.38046532517445,5.111675005209486,-0.09242141718679607,22.721027994022418,22.1751616313006
17,287.125,59.38046532517445,5.111675005209486,-0.09242141718679607,22.721027994022418,22.1751616313006
18,287.125,59.38046532517445,5.111675005209486,-0.09242141718679607,22.721027994022418,22.1751616313006
19,321.75,59.73401871576772,5.724449814383139,-0.08979623637660218,23.062732649168833,22.609848743728918
20,321.75,59.73401871576772,5.724449814383139,-0.08979623637660218,23.062732649168833,22.609848743728918
21,321.75,59.73401871576772,5.724449814383139,-0.08979623637660218,23.062732649168833,22.609848743728918
22,321.75,59.73401871576772,5.724449814383139,-0.08979623637660218,23.062732649168833,22.609848743728918
23,344.5,59.46625176280135,6.126114584409024,-0.08933387691967212,23.44898686125311,22.94984312290382
24,344.5,59.46625176280135,6.126114584409024,-0.08933387691967212,23.44898686125311,22.94984312290382
25,344.5,59.46625176280135,6.126114584409024,-0.08933387691967212,23.44898686125311,22.94984312290382
26,344.5,59.46625176280135,6.126114584409024,-0.08933387691967212,23.44898686125311,22.94984312290382
27,344.5,59.46625176280135,6.126114584409024,-0.08933387691967212,23.44898686125311,22.94984312290382
28,372.8125,62.88046532517444,6.555427733126212,-0.09000738253840068,23.95126815624673,23.352029531648018
29,372.8125,62.88046532517444,6.555427733126212,-0.09000738253840068,23.95126815624673,23.352029531648018
30,372.8125,62.88046532517444,6.555427733126212,-0.09000738253840068,23.95126815624673,23.352029531648018
31,372.8125,62.88046532517444,6.555427733126212,-0.09000738253840068,23.95126815624673,23.352029531648018
32,403.25,65.44112549695427,6.942144775935794,-0.08808420234359861,24.371236853621873,23.83836044267559
33,403.25,65.44112549695427,6.942144775935794,-0.08808420234359861,24.371236853621873,23.83836044267559
34,403.25,65.44112549695427,6.942144775935794,-0.08808420234359861,24.371236853621873,23.83836044267559
35,403.25,65.44112549695427,6.942144775935794,-0.08808420234359861,24.371236853621873,23.83836044267559
36,433.5625,67.10533905932735,7.5425898817916,-0.08723150791953606,24.724044396042753,24.365166681141478
37,433.5625,67.10533905932735,7.5425898817916,-0.08723150791953606,24.724044396042753,24.365166681141478
38,433.5625,67.10533905932735,7.5425898817916,-0.08723150791953606,24.724044396042753,24.365166681141478
39,433.5625,67.10533905932735,7.5425898817916,-0.08723150791953606,24.724044396042753,24.365166681141478
40,460.5625,67.00178566873409,8.060395360758617,-0.08413673619066307,24.937842639264638,24.77565865337817
41,460.5625,67.00178566873409,8.060395360758617,-0.08413673619066307,24.937842639264638,24.77565865337817
42,460.5625,67.00178566873409,8.060395360758617,-0.08413673619066307,24.937842639264638,24.77565865337817
43,460.5625,67.00178566873409,8.060395360758617,-0.08413673619066307,24.937842639264638,24.77565865337817
44,484.0625,68.39087296526009,8.527692028633766,-0.08256748317239461,25.22446914656592,25.19596844820271
45,484.0625,68.39087296526009,8.527692028633766,-0.08256748317239461,25.22446914656592,25.19596844820271
46,484.0625,68.39087296526009,8.527692028633766,-0.08256748317239461,25.22446914656592,25.19596844820271
47,484.0625,68.39087296526009,8.527692028633766,-0.08256748317239461,25.22446914656592,25.19596844820271
48,484.0625,68.39087296526009,8.527692028633766,-0.08256748317239461,25.22446914656592,25.19596844820271
49,510.75,73.2015331370399,8.884966204260161,-0.08084205067073874,25.51534084168138,25.67753301340085
50,510.75,73.2015331370399,8.884966204260161,-0.08084205067073874,25.51534084168138,25.67753301340085
